date,OT
1901/1/29 4:00,1128.54756
1901/1/29 5:00,989.1395238
1901/1/29 6:00,968.3123388
1901/1/29 7:00,982.2009226
1901/1/29 8:00,972.1825799
1901/1/29 9:00,978.322757
1901/1/29 10:00,974.4434663
1901/1/29 11:00,980.1080033
1901/1/29 12:00,977.5365567
1901/1/29 13:00,980.2612054
1901/1/29 14:00,978.7758454
1901/1/29 15:00,979.4910631
1901/1/29 16:00,978.5752579
1901/1/29 17:00,980.0288544
1901/1/29 18:00,977.5847697
1901/1/29 19:00,978.3064729
1901/1/29 20:00,977.8476517
1901/1/29 21:00,978.0568331
1901/1/29 22:00,974.3157113
1901/1/29 23:00,974.3023905
1901/1/30 0:00,968.2889643
1901/1/30 1:00,964.1197522
1901/1/30 2:00,958.6827002
1901/1/30 3:00,955.1363471
1901/1/30 4:00,952.1981988
1901/1/30 5:00,952.8890471
1901/1/30 6:00,957.4654026
1901/1/30 7:00,969.6590189
1901/1/30 8:00,978.8252423
1901/1/30 9:00,988.4287215
1901/1/30 10:00,986.4227864
1901/1/30 11:00,990.9674915
1901/1/30 12:00,990.4244934
1901/1/30 13:00,993.262145
1901/1/30 14:00,991.5567608
1901/1/30 15:00,993.4953811
1901/1/30 16:00,989.841929
1901/1/30 17:00,991.559529
1901/1/30 18:00,988.2316758
1901/1/30 19:00,989.2523629
1901/1/30 20:00,986.2478797
1901/1/30 21:00,987.2357946
1901/1/30 22:00,984.6551459
1901/1/30 23:00,984.7940093
1901/1/31 0:00,984.0492555
1901/1/31 1:00,985.266437
1901/1/31 2:00,984.5059557
1901/1/31 3:00,986.679462
1901/1/31 4:00,985.4443576
1901/1/31 5:00,987.4583745
1901/1/31 6:00,985.902971
1901/1/31 7:00,987.3975166
1901/1/31 8:00,987.0629363
1901/1/31 9:00,989.3398945
1901/1/31 10:00,987.7866396
1901/1/31 11:00,988.3544565
1901/1/31 12:00,986.6678189
1901/1/31 13:00,992.1047155
1901/1/31 14:00,993.1432362
1901/1/31 15:00,997.213371
1901/1/31 16:00,999.6823276
1901/1/31 17:00,998.3692173
1901/1/31 18:00,993.903684
1901/1/31 19:00,993.3469388
1901/1/31 20:00,988.6370809
1901/1/31 21:00,989.6534859
1901/1/31 22:00,985.725579
1901/1/31 23:00,989.1861162
1901/2/1 0:00,986.8693022
1901/2/1 1:00,986.3868633
1901/2/1 2:00,963.5898991
1901/2/1 3:00,982.5159757
1901/2/1 4:00,1091.164966
1901/2/1 5:00,1141.790804
1901/2/1 6:00,991.2536673
1901/2/1 7:00,978.0054691
1901/2/1 8:00,978.4104928
1901/2/1 9:00,979.5703174
1901/2/1 10:00,976.9950331
1901/2/1 11:00,977.9402096
1901/2/1 12:00,977.0266246
1901/2/1 13:00,978.2003662
1901/2/1 14:00,978.2118468
1901/2/1 15:00,980.0764917
1901/2/1 16:00,978.9133445
1901/2/1 17:00,980.8675448
1901/2/1 18:00,978.7981203
1901/2/1 19:00,977.7664276
1901/2/1 20:00,976.9789245
1901/2/1 21:00,977.478816
1901/2/1 22:00,974.5072213
1901/2/1 23:00,971.8937841
1901/2/2 0:00,966.4215805
1901/2/2 1:00,962.599471
1901/2/2 2:00,957.0362504
1901/2/2 3:00,954.6168581
1901/2/2 4:00,951.6645794
1901/2/2 5:00,954.8291144
1901/2/2 6:00,960.3364446
1901/2/2 7:00,971.1374546
1901/2/2 8:00,975.9382733
1901/2/2 9:00,984.0997523
1901/2/2 10:00,989.5049672
1901/2/2 11:00,993.6604357
1901/2/2 12:00,993.1499137
1901/2/2 13:00,993.9140937
1901/2/2 14:00,992.3192266
1901/2/2 15:00,993.6193598
1901/2/2 16:00,991.311222
1901/2/2 17:00,992.1614425
1901/2/2 18:00,990.0497268
1901/2/2 19:00,990.4908651
1901/2/2 20:00,987.9927145
1901/2/2 21:00,988.1806427
1901/2/2 22:00,988.2181672
1901/2/2 23:00,987.4789081
1901/2/3 0:00,988.5408259
1901/2/3 1:00,986.4129996
1901/2/3 2:00,987.6126111
1901/2/3 3:00,988.0330788
1901/2/3 4:00,989.6671614
1901/2/3 5:00,988.8618762
1901/2/3 6:00,990.7688614
1901/2/3 7:00,990.6195842
1901/2/3 8:00,991.7972425
1901/2/3 9:00,991.6815383
1901/2/3 10:00,992.2601764
1901/2/3 11:00,990.4513089
1901/2/3 12:00,995.1567828
1901/2/3 13:00,997.3055242
1901/2/3 14:00,1000.611821
1901/2/3 15:00,1004.279873
1901/2/3 16:00,1002.845995
1901/2/3 17:00,997.0851763
1901/2/3 18:00,997.2945319
1901/2/3 19:00,992.6845122
1901/2/3 20:00,995.4806827
1901/2/3 21:00,991.0705423
1901/2/3 22:00,993.7485596
1901/2/3 23:00,988.8661918
1901/2/4 0:00,994.0658873
1901/2/4 1:00,971.5701065
1901/2/4 2:00,975.393512
1901/2/4 3:00,1045.697366
1901/2/4 4:00,1130.057395
1901/2/4 5:00,1018.521809
1901/2/4 6:00,973.22931
1901/2/4 7:00,993.4652316
1901/2/4 8:00,980.728432
1901/2/4 9:00,990.0447872
1901/2/4 10:00,981.3661507
