date,OT
340,0.168395512
341,0.150766583
342,0.139886797
343,0.140056172
344,0.149982107
345,0.177453595
346,0.178819894
347,0.177574119
348,0.176617156
349,0.203013336
350,0.203721309
351,0.202672421
352,0.196956909
353,0.205497873
354,0.213910076
355,0.230438758
356,0.230438758
357,0.198499996
358,0.171505324
359,0.175229482
360,0.259016964
361,0.504733836
362,0.504733836
363,0.168594901
364,0.183461461
365,0.199033896
366,0.156631674
367,0.157643647
368,0.157643647
369,0.152600317
370,0.1659948
371,0.178217894
372,0.178217894
373,0.172552726
374,0.173960489
375,0.190670803
376,0.197713444
377,0.203911837
378,0.204715972
379,0.201059646
380,0.204977913
381,0.2144247
382,0.2144247
383,0.202795476
384,0.18275461
385,0.153436248
386,0.168973738
387,0.367724619
388,0.535435296
389,0.530199172
390,0.192006664
391,0.176728544
392,0.176728544
393,0.165460431
394,0.163939314
395,0.15493878
396,0.157115364
397,0.160687796
398,0.165433337
399,0.175573501
400,0.175573501
401,0.175573501
402,0.180834711
403,0.19516287
404,0.199352208
405,0.201864816
406,0.202000259
407,0.207364078
408,0.215148958
409,0.22707462
410,0.22707462
411,0.205067361
412,0.175573501
413,0.15261026
414,0.195169713
415,0.416276653
416,0.465542143
417,0.383122337
418,0.124141704
419,0.169654054
420,0.164809816
421,0.160329341
422,0.155579678
423,0.141033397
424,0.134077918
425,0.150341191
426,0.16765287
427,0.175573501
428,0.175573501
429,0.178278167
430,0.192197059
431,0.200401433
432,0.200401433
433,0.1830261
434,0.188245803
435,0.208422141
436,0.222422021
437,0.231770786
438,0.231770786
439,0.198786126
440,0.168675727
441,0.192606669
442,0.295540519
443,0.452755702
444,0.452755702
445,0.199111807
446,0.199111807
447,0.154400964
448,0.144149428
449,0.146262459
450,0.139320697
451,0.15356176
452,0.160740417
453,0.168836624
454,0.17063718
455,0.173439884
456,0.175573501
457,0.176522344
458,0.179389959
459,0.181553954
460,0.180922462
461,0.202015055
462,0.222901015
463,0.237046026
464,0.237046026
465,0.223750506
466,0.192318809
467,0.179369781
468,0.190056698
469,0.472895211
470,0.487847635
471,0.285331363
472,0.129148501
473,0.160009905
474,0.160009905
475,0.154362518
476,0.163496503
477,0.163253098
478,0.156685893
479,0.166862141
480,0.171379321
481,0.175573501
482,0.175573501
483,0.175573501
484,0.175573501
485,0.180993248
486,0.183683203
487,0.18387541
488,0.186176887
489,0.211120094
490,0.22443609
491,0.226460953
492,0.223937489
493,0.192634777
494,0.181011934
495,0.221028876
496,0.278945229
497,0.443578254
498,0.443578254
499,0.151139165
500,0.175456366
501,0.160466958
502,0.166882744
503,0.15442879
504,0.138948043
505,0.141294019
506,0.147763461
507,0.173276607
508,0.175573501
509,0.176437246
510,0.175573501
511,0.186829912
512,0.190944739
513,0.192487183
514,0.191919842
515,0.187780146
516,0.192641253
517,0.216481004
518,0.221359552
519,0.220144381
520,0.208622992
521,0.163468592
522,0.16249646
523,0.284807105
524,0.437983463
525,0.477503156
526,0.336156966
527,0.185861375
528,0.186019472
529,0.172304564
530,0.172304564
531,0.166345505
532,0.170714056
533,0.175573501
534,0.175573501
535,0.171169684
536,0.171771127
537,0.175573501
538,0.175573501
539,0.181838533
540,0.190275769
541,0.194309867
542,0.194309867
543,0.190570869
544,0.191298459
545,0.236169005
546,0.240899187
547,0.236207799
548,0.215238155
549,0.164953926
550,0.168083111
551,0.255047661
552,0.400795462
553,0.415285839
554,0.255878925
555,0.160704299
556,0.160704299
557,0.179578248
558,0.179578248
559,0.148630778
560,0.144400387
561,0.145806248
562,0.158160112
563,0.175573501
564,0.175573501
565,0.175573501
566,0.175573501
567,0.188253309
568,0.189380683
569,0.185977049
570,0.177232379
571,0.189128458
572,0.196713899
573,0.215599285
574,0.21614013
575,0.213225365
576,0.199848845
577,0.171605663
578,0.165603532
579,0.390913759
580,0.514441232
581,0.427779373
582,0.16266828
583,0.163622727
584,0.163622727
585,0.139172064
586,0.141188116
587,0.150641899
588,0.153704725
589,0.161254516
590,0.167641146
591,0.175573501
592,0.175573501
593,0.179010923
594,0.186139523
595,0.195929505
596,0.196674437
597,0.193354485
598,0.188003677
599,0.198722742
600,0.208131468
601,0.219739264
602,0.219739264
603,0.199064561
604,0.169892617
605,0.173303524
606,0.202618998
607,0.469335268
608,0.469335268
609,0.140814487
610,0.128754842
611,0.15058805
612,0.150909996
613,0.159690001
614,0.157705893
615,0.143185654
616,0.146542385
617,0.160926132
618,0.173717508
619,0.177922661
620,0.177922661
621,0.175573501
622,0.181073196
623,0.188354423
624,0.188354423
625,0.18074302
626,0.187167968
627,0.203501039
628,0.214292155
629,0.222974464
630,0.222974464
631,0.206884647
632,0.188040431
633,0.159659187
634,0.20433364
635,0.432109615
636,0.477337467
637,0.323348934
638,0.160930871
639,0.168726131
640,0.15253556
641,0.153556515
642,0.146053861
643,0.147386485
644,0.149344677
645,0.159738019
646,0.16712652
647,0.175573501
648,0.175573501
649,0.186370575
650,0.195224863
651,0.203270364
652,0.205250171
653,0.204949796
654,0.204138288
655,0.218926403
656,0.238731709
657,0.244285585
658,0.24096431
659,0.175573501
660,0.145988047
661,0.190644811
662,0.257724334
663,0.448951699
664,0.448951699
665,0.153486076
666,0.170886795
667,0.172171664
668,0.185977304
669,0.181939119
670,0.164287024
671,0.151072682
672,0.14821571
673,0.15959432
674,0.165628109
675,0.172171178
676,0.175573501
677,0.196013522
678,0.202801602
679,0.203140379
680,0.195548654
681,0.177455966
682,0.186414683
683,0.200329444
684,0.207407194
685,0.20984916
686,0.208265132
687,0.171787045
688,0.161635964
689,0.292755651
690,0.470544221
691,0.492044534
692,0.331059968
693,0.189064712
694,0.189064712
695,0.148301589
696,0.152879718
697,0.14393947
698,0.131459794
699,0.158117873
700,0.161924713
701,0.167863052
702,0.171169364
703,0.175573501
704,0.175573501
705,0.175573501
706,0.180761946
707,0.181739716
708,0.179911275
709,0.195568894
710,0.20575971
711,0.219876132
712,0.226257093
713,0.226354624
714,0.219817143
715,0.191603923
716,0.172259865
717,0.300893611
718,0.465734063
719,0.476608995
720,0.201870966
721,0.171499118
722,0.160675141
723,0.176525645
724,0.176525645
725,0.156331237
726,0.14498869
727,0.156882294
728,0.162346503
729,0.175573501
730,0.175573501
731,0.175777206
732,0.18120027
733,0.194272695
734,0.195120398
735,0.194421396
736,0.193885824
737,0.19624626
738,0.204310394
739,0.229448328
740,0.229448328
741,0.200747109
742,0.1722345
743,0.160461466
744,0.213107008
745,0.507401292
746,0.52613539
747,0.247549413
748,0.150860557
749,0.161593303
750,0.133858896
751,0.136317255
752,0.136317255
753,0.130264954
754,0.146535392
755,0.167837079
756,0.173231703
757,0.175573501
758,0.175573501
759,0.175595589
760,0.182859969
761,0.192102119
762,0.195396388
763,0.20206337
764,0.204947274
765,0.219853791
766,0.22502167
767,0.225661459
768,0.224231903
769,0.205197229
770,0.173337746
771,0.181776729
772,0.240535652
773,0.558904499
774,0.558904499
775,0.173887224
776,0.17243186
777,0.165987047
778,0.138081679
779,0.155071073
780,0.155071073
781,0.142399549
782,0.153362712
783,0.164863155
784,0.173613516
785,0.175573501
786,0.186238493
787,0.212374686
788,0.218095124
789,0.218507264
790,0.213157889
791,0.193438057
792,0.194703415
793,0.213709695
794,0.213709695
795,0.197404509
796,0.170254426
797,0.129680255
798,0.160326525
799,0.344469216
800,0.535359655
801,0.539226266
802,0.242534052
803,0.147144346
804,0.142435105
805,0.141331082
806,0.131215985
807,0.107512389
808,0.104779658
809,0.128939191
810,0.152908442
811,0.175573501
812,0.175573501
813,0.181229817
814,0.195081173
815,0.202514494
816,0.201064502
817,0.185726779
818,0.184353314
819,0.203575401
820,0.216277104
821,0.229059801
822,0.229059801
823,0.1822303
824,0.158085486
825,0.218560262
826,0.355111838
827,0.591655355
828,0.591655355
829,0.173977466
830,0.173977466
831,0.159799604
832,0.144952763
833,0.146214818
834,0.143873379
835,0.147670617
836,0.1518219
837,0.169528262
838,0.175573501
839,0.175573501
840,0.175573501
841,0.179357513
842,0.183390962
843,0.194532156
844,0.201888595
845,0.212492418
846,0.220892673
847,0.241690896
848,0.250716784
849,0.24986177
850,0.222277137
851,0.174039313
852,0.163109409
853,0.25653129
854,0.409839556
855,0.513852449
856,0.46536621
857,0.178338159
858,0.175573501
859,0.146329732
860,0.157879517
861,0.154756826
862,0.132200298
863,0.134841281
864,0.140072054
865,0.170266885
866,0.175573501
867,0.17564301
868,0.17564301
869,0.189178316
870,0.201316145
871,0.208715713
872,0.208715713
873,0.207613389
874,0.212166956
875,0.229458969
876,0.234942375
877,0.226788008
878,0.18316927
879,0.160734386
880,0.191673227
881,0.47738943
882,0.608078803
883,0.571786198
884,0.135342502
885,0.14704736
886,0.144106215
887,0.11944582
888,0.129542264
889,0.130271923
890,0.141821933
891,0.169221793
892,0.173423048
893,0.175573501
894,0.175573501
895,0.175573501
896,0.187548468
897,0.208978616
898,0.213303376
899,0.2142105
900,0.216577214
901,0.243151149
902,0.249417824
903,0.249213127
904,0.235964191
905,0.172630123
906,0.160745594
907,0.258701052
908,0.457039599
909,0.571041923
910,0.519715692
911,0.147937427
912,0.147937427
913,0.124909351
914,0.124909351
915,0.109372012
916,0.11029473
917,0.124818841
918,0.138649153
919,0.172490764
920,0.175573501
921,0.175573501
922,0.175573501
923,0.182171765
924,0.1881241
925,0.197037742
926,0.198964574
927,0.207423177
928,0.217098365
929,0.237289701
930,0.237289701
931,0.189167525
932,0.179807752
933,0.17786585
934,0.243365919
935,0.635827231
936,0.67124821
937,0.444384932
938,0.128040195
939,0.12871203
940,0.118651509
941,0.139846951
942,0.139846951
943,0.121567774
944,0.125966684
945,0.140055966
946,0.160377443
947,0.175573501
948,0.175573501
949,0.175576547
950,0.188155993
951,0.205375708
952,0.205677195
953,0.199786454
954,0.19899112
955,0.228897826
956,0.228897826
957,0.22149418
958,0.204802709
959,0.183822839
960,0.162384681
961,0.255642612
962,0.486900639
963,0.580500514
964,0.50064237
965,0.195459054
966,0.174279136
967,0.152679199
968,0.122933862
969,0.117372616
970,0.116597921
971,0.130814138
972,0.153453864
973,0.174881701
974,0.175389105
975,0.175573501
976,0.175573501
977,0.18966298
978,0.18966298
979,0.182682772
980,0.183144544
981,0.200891833
982,0.219536704
983,0.244528719
984,0.244528719
985,0.227868224
986,0.199857681
987,0.16006664
988,0.195372489
989,0.453825121
990,0.631489609
991,0.610777829
992,0.177613048
993,0.133038482
994,0.147513258
995,0.148024211
996,0.138416752
997,0.136749328
998,0.135573045
999,0.149934611
1000,0.163180928
1001,0.175573501
1002,0.175573501
1003,0.17716104
1004,0.184746551
1005,0.194469968
1006,0.196534994
1007,0.197780984
1008,0.202442424
1009,0.216827285
1010,0.226537809
1011,0.231148018
1012,0.230898327
1013,0.181533025
1014,0.174405257
1015,0.203954166
1016,0.368632238
1017,0.582912831
1018,0.582912831
1019,0.137753923
1020,0.137753923
1021,0.131441919
1022,0.129136412
1023,0.126825829
1024,0.105302475
1025,0.117780598
1026,0.129046592
1027,0.166569215
1028,0.175573501
1029,0.178876702
1030,0.178876702
1031,0.175573501
1032,0.182592361
1033,0.190694242
1034,0.193757205
1035,0.207441223
1036,0.212315863
1037,0.214869752
1038,0.214869752
1039,0.207992541
1040,0.182165829
1041,0.18556613
1042,0.236785169
1043,0.622700546
1044,0.622700546
1045,0.244730441
1046,0.122270811
1047,0.149201869
1048,0.149201869
1049,0.121520593
1050,0.127204475
1051,0.126519635
1052,0.13721672
1053,0.178039634
1054,0.183042848
1055,0.183544833
1056,0.17445748
1057,0.191326154
1058,0.198494837
1059,0.206151099
1060,0.206711767
1061,0.207846057
1062,0.211340965
1063,0.22273744
1064,0.224132924
1065,0.222178134
1066,0.207771567
1067,0.158842939
1068,0.146753134
1069,0.317915049
1070,0.553627047
1071,0.593913782
1072,0.401525682
1073,0.157457427
1074,0.140175387
1075,0.121727246
1076,0.121727246
1077,0.119576722
1078,0.127855163
1079,0.150513158
1080,0.158773918
1081,0.175573501
1082,0.175573501
1083,0.175573501
1084,0.175573501
1085,0.175573501
1086,0.175573501
1087,0.175573501
1088,0.180938155
1089,0.204006336
1090,0.215822457
1091,0.232853539
1092,0.232853539
1093,0.211458686
1094,0.192028521
1095,0.186872905
1096,0.251073863
1097,0.600183419
1098,0.629524339
1099,0.325791031
1100,0.153293385
1101,0.159717275
1102,0.142564324
1103,0.140984364
1104,0.140807711
1105,0.127265002
1106,0.116102704
1107,0.145582288
1108,0.175573501
1109,0.210038007
1110,0.210038007
1111,0.202544667
1112,0.216078358
1113,0.242381003
1114,0.242381003
1115,0.27316038
1116,0.403169073
1117,0.531572216
1118,0.530250363
1119,0.165027502
1120,0.167537653
1121,0.112290699
1122,0.102415605
1123,0.118780114
1124,0.134059311
1125,0.185322748
1126,0.207827831
1127,0.229616563
1128,0.23185614
1129,0.234331742
1130,0.234136329
1131,0.227921148
1132,0.216863889
1133,0.185221679
1134,0.172143373
1135,0.15572297
1136,0.146354462
1137,0.133326478
1138,0.137658704
1139,0.157778081
1140,0.171484914
1141,0.199984101
1142,0.214284202
1143,0.253597479
1144,0.276813384
1145,0.295255426
1146,0.341643025
1147,0.600482912
1148,0.600482912
1149,0.194055343
1150,0.194055343
1151,0.188686764
1152,0.165186489
1153,0.168509666
1154,0.166019927
1155,0.166682557
1156,0.174684524
1157,0.175573501
1158,0.164216671
1159,0.165510956
1160,0.172166119
1161,0.175573501
1162,0.175573501
1163,0.203165667
1164,0.220300088
1165,0.228957567
1166,0.228957567
1167,0.194469665
1168,0.18120881
1169,0.189322586
1170,0.196796298
1171,0.19935299
1172,0.198837337
1173,0.168784267
1174,0.146188956
1175,0.191414449
1176,0.360519046
1177,0.611276629
1178,0.611276629
1179,0.208974536
1180,0.208974536
1181,0.142797776
1182,0.126341503
1183,0.120576442
1184,0.11640472
1185,0.121053854
1186,0.125428144
1187,0.145997734
1188,0.155871341
1189,0.175573501
1190,0.175573501
1191,0.175573501
1192,0.175573501
1193,0.186901767
1194,0.19091878
1195,0.206747147
1196,0.219930204
1197,0.257903417
1198,0.28031651
1199,0.3700301
1200,0.650207162
1201,1.180997728
1202,1.180997728
1203,0.2884785
1204,0.227712121
1205,0.186025088
1206,0.16936494
1207,0.052262656
1208,0.024420006
1209,0.008328524
1210,0.025814052
1211,0.097223102
1212,0.117725194
1213,0.139044892
1214,0.163690873
1215,0.175573501
1216,0.175573501
1217,0.175573501
1218,0.175573501
1219,0.175573501
1220,0.175573501
1221,0.177737778
1222,0.19057313
1223,0.230839455
1224,0.244770715
1225,0.245246561
1226,0.236537743
1227,0.196250996
1228,0.220216898
1229,0.347742756
1230,0.543000437
1231,0.613665875
1232,0.412657988
1233,0.201307748
1234,0.1729884
1235,0.172269266
1236,0.172269266
1237,0.157102281
1238,0.147502218
1239,0.149625191
1240,0.152462482
1241,0.169664397
1242,0.170796862
1243,0.175573501
1244,0.175573501
1245,0.204191253
1246,0.216129112
1247,0.215858768
1248,0.200270009
1249,0.224610636
1250,0.22857149
1251,0.229883208
1252,0.229883208
1253,0.180230126
1254,0.176011473
1255,0.209889979
1256,0.349793917
1257,0.505464418
1258,0.48674767
1259,0.15503716
1260,0.160932305
1261,0.169625336
1262,0.159753609
1263,0.142548683
1264,0.141974113
1265,0.151564808
1266,0.168806658
1267,0.184960245
1268,0.184973633
1269,0.177225553
1270,0.18045105
1271,0.192031473
1272,0.192031473
1273,0.185652227
1274,0.193964293
1275,0.216285941
1276,0.216285941
1277,0.21351916
1278,0.201852421
1279,0.159978236
1280,0.157988243
1281,0.275867482
1282,0.497529051
1283,0.55543581
1284,0.435812549
1285,0.145810216
1286,0.138747168
1287,0.133756755
1288,0.119081865
1289,0.118293088
1290,0.118092802
1291,0.134998919
1292,0.158090757
1293,0.176387395
1294,0.176407792
1295,0.175573501
1296,0.185138281
1297,0.206040553
1298,0.210209156
1299,0.209289594
1300,0.207548482
1301,0.206889654
1302,0.216907225
1303,0.228505663
1304,0.228505663
1305,0.201422772
1306,0.175573501
1307,0.141395789
1308,0.192051645
1309,0.48951608
1310,0.531893745
1311,0.35435838
1312,0.131727426
1313,0.150595735
1314,0.130962693
1315,0.13865465
1316,0.145954723
1317,0.157598572
1318,0.162722202
1319,0.170590787
1320,0.17364203
1321,0.175573501
1322,0.175573501
1323,0.188500694
1324,0.199493684
1325,0.210257025
1326,0.2140851
1327,0.225227485
1328,0.238288295
1329,0.248399426
1330,0.248761789
1331,0.244535349
1332,0.202295574
1333,0.159860522
1334,0.168136916
1335,0.335963018
1336,0.512229314
1337,0.511197169
1338,0.234415618
1339,0.156195678
1340,0.156195678
1341,0.151478171
1342,0.164650887
1343,0.165605114
1344,0.154624691
1345,0.152559465
1346,0.160116268
1347,0.175573501
1348,0.175573501
1349,0.175573501
1350,0.175573501
1351,0.181399407
1352,0.187990765
1353,0.197494687
1354,0.206602131
1355,0.22772501
1356,0.240992731
1357,0.24506755
1358,0.236775267
1359,0.194483136
1360,0.174567551
1361,0.320054912
1362,0.521674416
1363,0.549517794
1364,0.359639116
1365,0.16743959
1366,0.16743959
1367,0.152839306
1368,0.153051772
1369,0.150678464
1370,0.144533549
1371,0.14169387
1372,0.14935354
1373,0.175573501
1374,0.175573501
1375,0.175573501
1376,0.175573501
1377,0.196502042
1378,0.20091469
1379,0.201150822
1380,0.195954879
1381,0.212712456
1382,0.221125956
1383,0.221515637
1384,0.216493442
1385,0.177845201
1386,0.166387582
1387,0.218070553
1388,0.318418543
1389,0.517024561
1390,0.517024561
1391,0.160486498
1392,0.164020053
1393,0.16077114
1394,0.16077114
1395,0.139568955
1396,0.131899099
1397,0.119218252
1398,0.132386775
1399,0.169437141
1400,0.175573501
1401,0.175573501
1402,0.184236274
1403,0.198482373
1404,0.198482373
1405,0.191094205
1406,0.181542083
1407,0.183225935
1408,0.190786091
1409,0.213830809
1410,0.213830809
1411,0.196986357
1412,0.176186663
1413,0.18055142
1414,0.230203537
1415,0.515223196
1416,0.529029198
1417,0.311526864
1418,0.167908022
1419,0.16970578
1420,0.121063233
1421,0.115483252
1422,0.118861647
1423,0.124651785
1424,0.13693821
1425,0.157012666
1426,0.168608902
1427,0.175573501
1428,0.175573501
1429,0.175573501
1430,0.175573501
1431,0.17919289
1432,0.182333373
1433,0.195015219
1434,0.212791964
1435,0.253949841
1436,0.255389386
1437,0.251790498
1438,0.228437353
1439,0.186740835
1440,0.17595374
1441,0.294675013
1442,0.489933576
1443,0.521738762
1444,0.357267088
1445,0.135760232
1446,0.163130774
1447,0.159578142
1448,0.152533709
1449,0.152012903
1450,0.151423038
1451,0.151516853
1452,0.160734371
1453,0.175573501
1454,0.175573501
1455,0.175573501
1456,0.175573501
1457,0.186526278
1458,0.191843744
1459,0.193567882
1460,0.193567882
1461,0.204426337
1462,0.215193369
1463,0.22528442
1464,0.22528442
1465,0.19334324
1466,0.186771527
1467,0.201263915
1468,0.305686418
1469,0.530810934
1470,0.530810934
1471,0.15400896
1472,0.157612333
1473,0.138854413
1474,0.157287829
1475,0.163480353
1476,0.156749779
1477,0.132260598
1478,0.145733762
1479,0.168519144
1480,0.175573501
1481,0.179902533
1482,0.179902533
1483,0.175573501
1484,0.181861649
1485,0.184785427
1486,0.184785427
1487,0.196398694
1488,0.212473357
1489,0.225591492
1490,0.226149067
1491,0.223358867
1492,0.200389993
1493,0.177858193
1494,0.215423913
1495,0.503869076
1496,0.520851526
1497,0.290186378
1498,0.13864796
1499,0.141238738
1500,0.150200256
1501,0.148156812
1502,0.149567909
1503,0.14554527
1504,0.132937735
1505,0.168445609
1506,0.179069257
1507,0.182867589
1508,0.18194098
1509,0.188393898
1510,0.19766073
1511,0.200632404
1512,0.200632404
1513,0.199878907
1514,0.196405911
1515,0.210486943
1516,0.219768068
1517,0.220712158
1518,0.215479542
1519,0.16691797
1520,0.148782743
1521,0.225722614
1522,0.389236321
1523,0.518251561
1524,0.49118018
1525,0.141082572
1526,0.147367565
1527,0.150382375
1528,0.16130936
1529,0.159343008
1530,0.156969552
1531,0.160932321
1532,0.162116603
1533,0.174370003
1534,0.175573501
1535,0.175573501
1536,0.175573501
1537,0.175573501
1538,0.175887981
1539,0.181619697
1540,0.185998052
1541,0.208662692
1542,0.222015414
1543,0.244920805
1544,0.24896646
1545,0.248489963
1546,0.234325734
1547,0.179893765
1548,0.202688781
1549,0.375266194
1550,0.495278613
1551,0.409265079
1552,0.122486912
1553,0.162872986
1554,0.150785328
1555,0.166175447
1556,0.167422436
1557,0.147473804
1558,0.144687413
1559,0.160526311
1560,0.167532272
1561,0.175573501
1562,0.175573501
1563,0.175573501
1564,0.175573501
1565,0.19511703
1566,0.1971244
1567,0.195234425
1568,0.187380363
1569,0.207686244
1570,0.213070645
1571,0.219107546
1572,0.219107546
1573,0.184706676
1574,0.171949813
1575,0.216159885
1576,0.347318661
1577,0.478327432
1578,0.427509475
1579,0.146846695
1580,0.146846695
1581,0.175989816
1582,0.175989816
1583,0.138675051
1584,0.138675051
1585,0.138453965
1586,0.152571631
1587,0.175573501
1588,0.175573501
1589,0.18991114
1590,0.202245147
1591,0.219726086
1592,0.219726086
1593,0.212585442
1594,0.199227243
1595,0.194881709
1596,0.203482843
1597,0.219550054
1598,0.219550054
1599,0.155860819
1600,0.144308095
1601,0.202062629
1602,0.281744673
1603,0.465458321
1604,0.455854087
1605,0.162526725
1606,0.195573617
1607,0.175573501
1608,0.156503579
1609,0.157890653
1610,0.157669966
1611,0.142512914
1612,0.151829831
1613,0.164894414
1614,0.169981864
1615,0.174855134
1616,0.179089729
1617,0.193818752
1618,0.1942505
1619,0.191548127
1620,0.187380495
1621,0.18065028
1622,0.196615614
1623,0.222388872
1624,0.222388872
1625,0.211907961
1626,0.186537573
1627,0.125857823
1628,0.175573501
1629,0.424424951
1630,0.56408106
1631,0.481988568
1632,0.165809241
1633,0.159920981
1634,0.167086645
1635,0.17261493
1636,0.162065136
1637,0.154549794
1638,0.155320534
1639,0.163058215
1640,0.168979842
1641,0.175573501
1642,0.175573501
1643,0.175573501
1644,0.178871719
1645,0.190350748
1646,0.190897783
1647,0.189893959
1648,0.187445507
1649,0.189184344
1650,0.209213763
1651,0.220760454
1652,0.220570618
1653,0.189521863
1654,0.169125156
1655,0.192656078
1656,0.271369069
1657,0.499433363
1658,0.499433363
1659,0.111137637
1660,0.132257123
1661,0.14338369
1662,0.16176459
1663,0.160642034
1664,0.138004698
1665,0.134350124
